"","Site","campaign","habitat","drying_regime","flow_state","mean_CO2_g_m2_d","mean_CH4_mg_m2_d","mean_soil_temp","mean_soil_VWC","mean_pool_riffle_depth_cm","sed_temp","sed_VWC","Air_temp","Temp_water_C","Mean_Velocity..m.s.","bedrock","boulders","cobbles","gravel","sand","silt","Sed_OM","DO_mg_L","pH","cond_us_cm","Freq_Flow","Freq_Dry","Freq_Ponded","latitude","longitude","m_to_source","freq_flow_2021","freq_dry_2021","freq_pool_2021","freqflow7","freqflow30","freqdry7","freqdry30","freqpool7","freqpool30","Tsince_manual","percent_C","percent_N","CN_ratio","Canopy_Cover_Benth","Stock_Benth_g.m2","Ave.wet.width_m","Embeddedness","Discharge_l_s","masl","length.IR.up","length.PR.up","percent.IR.up","percent.PR.up","Max..wetted.width..m.","Min..wetted.width..m.","Bankfull.at.max..wetted.width..m.","Bankfull.at.min..wetted.width..m.","MeanDur_Ponded","MeanDur_Dry","MeanDur_Flow","MaxDur_Ponded","MaxDur_Dry","MaxDur_Flow","sed_pH","sed_cond_uS_cm","NO3_N_mg_l","DN_ugL","DOC_ugL","SRP_ugL","NH4_N_ugL","In_stream_CO2_g_m2_d","aquatic_conditions"
"197","GR01","2","Riparian","intermittent_moderate","flowing",1.5380836038382,-0.318476691859689,9.65,0.312722222222222,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828651685,0.101123596,0.070224719,45.917338,5.456714,928.713,NA,NA,NA,1,1,0,0,0,0,170,NA,NA,NA,NA,NA,NA,NA,NA,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96896842476704,"Flowing"
"198","GR01","3","Flowing","intermittent_moderate","flowing",4.69389294712057,0.0254399501957237,NA,NA,15.6666666666667,NA,NA,19.2186666666667,13,0.4307,45,10,40,5,0,0,2.03,10.07,7.7,479,0.828651685,0.101123596,0.070224719,45.917338,5.456714,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.228469883,0.147127607,8.34968982401787,87,0.45742147,1.6,25,0.047,394,1872.8,482.7,79.50753556,20.49246444,2.5,0.7,8,5,3.75,9,31.25,9,20,101,7.61,294,0.196,278.5,2778,1,4,4.69389294712057,"Flowing"
"199","GR01","3","Riparian","intermittent_moderate","flowing",4.10844470299808,-0.603005254985657,16.44,0.310866666666666,NA,NA,NA,19.187,NA,NA,NA,NA,NA,NA,NA,NA,2.03,NA,NA,479,0.828651685,0.101123596,0.070224719,45.917338,5.456714,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.512208772,0.376934359,22.5827350804069,NA,0.45742147,1.6,25,NA,394,1872.8,482.7,79.50753556,20.49246444,2.5,0.7,8,5,3.75,9,31.25,9,20,101,NA,NA,NA,NA,NA,NA,NA,4.69389294712057,"Flowing"
"200","GR01","4","Flowing","intermittent_moderate","flowing",4.20094805930415,-0.000614383927536246,NA,NA,9.08,NA,NA,20.043,NA,NA,45,10,40,5,0,0,NA,NA,NA,NA,0.828651685,0.101123596,0.070224719,45.917338,5.456714,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.20094805930415,"Flowing"
"201","GR01","4","Riparian","intermittent_moderate","flowing",4.13669634618943,-0.71984098862102,16.2666666666667,0.2926,NA,NA,NA,19.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828651685,0.101123596,0.070224719,45.917338,5.456714,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.20094805930415,"Flowing"
"202","GR01","5","Dry","intermittent_moderate","dry",0.701069052048326,-0.0215336757274054,NA,NA,NA,14.9333333333333,0.145416666666667,20.18575,NA,0,45,10,40,5,0,0,1.71,NA,NA,NA,0.828651685,0.101123596,0.070224719,45.917338,5.456714,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358207392,0.127271926,2.81450437074395,87,25.56911102,NA,25,NA,394,1872.8,482.7,79.50753556,20.49246444,NA,NA,8,5,3.75,9,31.25,9,20,101,8.42,92.2,NA,NA,NA,NA,NA,0.701069052048326,"Dry"
"203","GR01","5","Riparian","intermittent_moderate","dry",3.03809910945995,-1.06020894742771,15.1416666666667,0.153666666666667,NA,NA,NA,19.59125,NA,NA,NA,NA,NA,NA,NA,NA,1.71,NA,NA,NA,0.828651685,0.101123596,0.070224719,45.917338,5.456714,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0235121,0.594624482,21.9020785289496,NA,25.56911102,NA,25,NA,394,1872.8,482.7,79.50753556,20.49246444,NA,NA,8,5,3.75,9,31.25,9,20,101,NA,NA,NA,NA,NA,NA,NA,0.701069052048326,"Dry"
"204","GR01","6","Flowing","intermittent_moderate","flowing",0.331120466361648,-0.0730251139494291,NA,NA,8.4,NA,NA,20.138,10.5,NA,45,10,40,5,0,0,NA,9.9,7.71,472,0.828651685,0.101123596,0.070224719,45.917338,5.456714,928.713,NA,NA,NA,0.375,0.806451612903226,0,0,0.625,0.193548387096774,22,NA,NA,NA,NA,NA,NA,NA,NA,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331120466361648,"Flowing"
"205","GR01","6","Riparian","intermittent_moderate","flowing",1.76875900512569,-0.391086848204924,8.9,0.2665,NA,NA,NA,20.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828651685,0.101123596,0.070224719,45.917338,5.456714,928.713,NA,NA,NA,0.375,0.806451612903226,0,0,0.625,0.193548387096774,22,NA,NA,NA,NA,NA,NA,NA,NA,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331120466361648,"Flowing"
"206","GR01","7","Flowing","intermittent_moderate","flowing",1.51629147294878,-0.147865557489417,NA,NA,7.2,NA,NA,8.7352,5,0.052,53,2,40,4,1,0,2.15,11.91,8.06,470,0.828651685,0.101123596,0.070224719,45.917338,5.456714,928.713,NA,NA,NA,0.125,0,0,0,0,0.032258064516129,22,0.503898823,0.122335599,4.11898766278162,87,18.28577231,1.5,20,0.001,394,1872.8,482.7,79.50753556,20.49246444,2.3,0.6,8,5,3.75,9,31.25,9,20,101,8.3,110.7,0.277,323.5,1322.5,1,4,1.51629147294878,"Flowing"
"207","GR01","7","Riparian","intermittent_moderate","flowing",0.986223588035053,-0.240923915881273,5.28666666666667,0.300333333333333,NA,NA,NA,8.6762,NA,NA,NA,NA,NA,NA,NA,NA,2.15,NA,NA,470,0.828651685,0.101123596,0.070224719,45.917338,5.456714,928.713,NA,NA,NA,0.125,0,0,0,0,0.032258064516129,22,10.48074426,0.560769346,18.6899379125477,NA,18.28577231,1.5,20,NA,394,1872.8,482.7,79.50753556,20.49246444,2.3,0.6,8,5,3.75,9,31.25,9,20,101,NA,NA,NA,NA,NA,NA,NA,1.51629147294878,"Flowing"
"208","JO01","1","Flowing","intermittent_moderate","flowing",0.158658122134275,0.0724273338273293,NA,NA,9.95,NA,NA,3.25,0.1,0.1551,0,0,90,10,0,0,2.38,12.53,7.39,392,0.640569395,0.007117438,0.352313167,46.053805,5.635586,1727.845,0.747945205479452,0,0.252054794520548,1,1,0,0,0,0,101,0.494271797,0.073799405,6.6975038213384,62.5,2.130997787,1.2,0,0.001,940,0,1641,0,100,1.8,0.6,4.5,2.5,9.380952381,2,17.14285714,31,2,199,7.36,172.1,0.158,180.5,1816,0,0,0.158658122134275,"Flowing"
"209","JO01","1","Riparian","intermittent_moderate","flowing",-0.435050773903958,-0.145275689154849,1.18333333333333,0.264583333333334,NA,NA,NA,4.625,NA,NA,NA,NA,NA,NA,NA,NA,2.38,NA,NA,392,0.640569395,0.007117438,0.352313167,46.053805,5.635586,1727.845,0.747945205479452,0,0.252054794520548,1,1,0,0,0,0,101,13.46305656,0.303730356,44.3256865639074,NA,2.130997787,1.2,0,NA,940,0,1641,0,100,1.8,0.6,4.5,2.5,9.380952381,2,17.14285714,31,2,199,NA,NA,NA,NA,NA,NA,NA,0.158658122134275,"Flowing"
"210","JO01","2","Flowing","intermittent_moderate","flowing",0.525656286606324,0.0870538358876114,NA,NA,14.35,NA,NA,8,6,NA,0,0,90,10,0,0,NA,10.76,8.35,364,0.640569395,0.007117438,0.352313167,46.053805,5.635586,1727.845,0.747945205479452,0,0.252054794520548,1,1,0,0,0,0,142,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525656286606324,"Flowing"
"211","JO01","2","Riparian","intermittent_moderate","flowing",0.618685307299932,-0.234830627267951,4.90666666666667,0.321333333333333,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640569395,0.007117438,0.352313167,46.053805,5.635586,1727.845,0.747945205479452,0,0.252054794520548,1,1,0,0,0,0,142,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525656286606324,"Flowing"
"212","JO01","3","Flowing","intermittent_moderate","flowing",1.37952808880476,0.198686689441876,NA,NA,17.5,NA,NA,25.6106666666667,12.1,0.1514,0,20,75,5,0,0,1.72,9.57,7.59,332,0.640569395,0.007117438,0.352313167,46.053805,5.635586,1727.845,0.747945205479452,0,0.252054794520548,1,1,0,0,0,0,191,0.561716644,0.095888821,5.85799927605742,62.5,1.212307306,1.3,0,0.014,940,0,1641,0,100,2,0.7,4.5,2.5,9.380952381,2,17.14285714,31,2,199,7.66,673,0.324,567.5,6227.5,2,49,1.37952808880476,"Flowing"
"213","JO01","3","Riparian","intermittent_moderate","flowing",1.72381946506254,-0.223064931725701,13.5333333333333,0.341,NA,NA,NA,25.6106666666667,NA,NA,NA,NA,NA,NA,NA,NA,1.72,NA,NA,332,0.640569395,0.007117438,0.352313167,46.053805,5.635586,1727.845,0.747945205479452,0,0.252054794520548,1,1,0,0,0,0,191,8.250027003,0.416707323,19.7981330004129,NA,1.212307306,1.3,0,NA,940,0,1641,0,100,2,0.7,4.5,2.5,9.380952381,2,17.14285714,31,2,199,NA,NA,NA,NA,NA,NA,NA,1.37952808880476,"Flowing"
"214","JO01","4","Flowing","intermittent_moderate","flowing",0.258941654210447,0.0327407258188457,NA,NA,18.98,NA,NA,16.0076,14.3,NA,0,20,75,5,0,0,NA,9.07,8.3,385,0.640569395,0.007117438,0.352313167,46.053805,5.635586,1727.845,0.747945205479452,0,0.252054794520548,1,0.806451612903226,0,0,0,0.193548387096774,14,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258941654210447,"Flowing"
"215","JO01","4","Riparian","intermittent_moderate","flowing",2.76001343684657,-0.388517122321699,13.46,0.339,NA,NA,NA,15.8168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640569395,0.007117438,0.352313167,46.053805,5.635586,1727.845,0.747945205479452,0,0.252054794520548,1,0.806451612903226,0,0,0,0.193548387096774,14,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258941654210447,"Flowing"
"216","JO01","5","Dry","intermittent_moderate","dry",0.317702899543206,0.000175464849564418,NA,NA,NA,14.0333333333333,0.11025,15.091,NA,0,0,20,75,5,0,0,3.4,NA,NA,NA,0.640569395,0.007117438,0.352313167,46.053805,5.635586,1727.845,0.747945205479452,0,0.252054794520548,0,0.258064516129032,0,0,1,0.741935483870968,7,0.258049252,0.071976799,3.58517266098483,62.5,3.83316063,NA,0,0,940,0,1641,0,100,NA,NA,4.5,2.5,9.380952381,2,17.14285714,31,2,199,8.35,98.7,NA,NA,NA,NA,NA,0.317702899543206,"Dry"
"217","JO01","5","Riparian","intermittent_moderate","dry",2.98690129007701,-0.546924470718743,13.6958333333333,0.284416666666667,NA,NA,NA,15.09125,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,0.640569395,0.007117438,0.352313167,46.053805,5.635586,1727.845,0.747945205479452,0,0.252054794520548,0,0.258064516129032,0,0,1,0.741935483870968,7,10.75382597,0.346409059,31.0437203953145,NA,3.83316063,NA,0,NA,940,0,1641,0,100,NA,NA,4.5,2.5,9.380952381,2,17.14285714,31,2,199,NA,NA,NA,NA,NA,NA,NA,0.317702899543206,"Dry"
"218","JO01","6","Dry","intermittent_moderate","pool",0.26959557640275,0.15167847785553,NA,NA,NA,6.18888888888889,0.243555555555556,4.03066666666667,NA,NA,0,20,75,5,0,0,NA,NA,NA,NA,0.640569395,0.007117438,0.352313167,46.053805,5.635586,1727.845,0.747945205479452,0,0.252054794520548,0.75,0.516129032258065,0,0,0.25,0.483870967741935,6,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183696761620377,"Dry"
"219","JO01","6","Riparian","intermittent_moderate","pool",0.719064051354411,-0.324206066153308,6.91666666666667,0.328583333333333,NA,NA,NA,4.43775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640569395,0.007117438,0.352313167,46.053805,5.635586,1727.845,0.747945205479452,0,0.252054794520548,0.75,0.516129032258065,0,0,0.25,0.483870967741935,6,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183696761620377,"Dry"
"220","JO01","6","Pool","intermittent_moderate","pool",0.0977979468380041,-0.0342656103933512,NA,NA,16.25,NA,NA,3.891,NA,NA,0,20,75,5,0,0,NA,NA,NA,NA,0.640569395,0.007117438,0.352313167,46.053805,5.635586,1727.845,0.747945205479452,0,0.252054794520548,0.75,0.516129032258065,0,0,0.25,0.483870967741935,6,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183696761620377,"Dry"
"221","JO01","7","Dry","intermittent_moderate","pool",0.0325810588445303,-0.546934407615337,NA,NA,NA,2.48888888888889,NA,1.221,NA,NA,0,20,75,5,0,0,NA,NA,NA,NA,0.640569395,0.007117438,0.352313167,46.053805,5.635586,1727.845,0.747945205479452,0,0.252054794520548,0,0.032258064516129,0,0,0.125,0,78,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21,1745,NA,NA,NA,NA,NA,0.0248654168267567,"Dry"
"222","JO01","7","Riparian","intermittent_moderate","pool",0.374941832745548,3.98402767307915,3.05555555555556,NA,NA,NA,NA,1.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640569395,0.007117438,0.352313167,46.053805,5.635586,1727.845,0.747945205479452,0,0.252054794520548,0,0.032258064516129,0,0,0.125,0,78,9.335964356,0.378505461,24.66533595403,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0248654168267567,"Dry"
"223","JO01","7","Pool","intermittent_moderate","pool",0.017149774808983,NA,NA,NA,9.5,NA,NA,1.29266666666667,NA,NA,0,20,75,5,0,0,NA,NA,NA,NA,0.640569395,0.007117438,0.352313167,46.053805,5.635586,1727.845,0.747945205479452,0,0.252054794520548,0,0.032258064516129,0,0,0.125,0,78,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.03,67.8,0.221,322.5,2581.5,1,11,0.0248654168267567,"Dry"
"224","ME01","1","Flowing","perennial","flowing",0.959607637828652,0.0781863889673404,NA,NA,25.8,NA,NA,4.8,2.6,0.1971,20,9,63,5,3,0,1.74,12.31,7.98,542,1,0,0,45.967892,5.608018,1244.983,1,0,0,1,1,0,0,0,0,NA,0.666142579,0.104112904,6.39827104428861,56,5.003464344,2.8,0,0.041,840,0,2490.1,0,100,4.6,1.2,13,9,0,0,NA,0,0,NA,6.94,1203,0.545,353,1864,1,2,0.959607637828652,"Flowing"
"225","ME01","1","Riparian","perennial","flowing",0.611898269138294,-0.25989641755916,2.22666666666667,0.2784,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,1.74,NA,NA,542,1,0,0,45.967892,5.608018,1244.983,1,0,0,1,1,0,0,0,0,NA,14.377859,0.241290913,59.58723775064,NA,5.003464344,2.8,0,NA,840,0,2490.1,0,100,4.6,1.2,13,9,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.959607637828652,"Flowing"
"226","ME01","2","Flowing","perennial","flowing",0.980295896688027,0.0431371089363106,NA,NA,24.55,NA,NA,6.16666666666667,6.2,NA,20,9,63,5,3,0,NA,10.91,8.53,418,1,0,0,45.967892,5.608018,1244.983,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980295896688027,"Flowing"
"227","ME01","2","Riparian","perennial","flowing",1.15449444314853,-0.283324760182721,6.41111111111111,0.193833333333333,NA,NA,NA,6.08333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,45.967892,5.608018,1244.983,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980295896688027,"Flowing"
"228","ME01","3","Flowing","perennial","flowing",1.84673748026557,0.156069279784065,NA,NA,24.22,NA,NA,12.477,11.6,0.2821,10,10,74,5,1,0,2.11,10.12,8.25,373,1,0,0,45.967892,5.608018,1244.983,1,0,0,1,1,0,0,0,0,NA,0.606021965,0.102216624,5.92880043661,56,1.049328161,2.7,0,0.071,840,0,2490.1,0,100,4.8,1.2,13,9,0,0,NA,0,0,NA,7.97,105.9,0.305,362,3307,1,25,1.84673748026557,"Flowing"
"229","ME01","3","Riparian","perennial","flowing",4.03649126498269,-0.486649108624458,14.0533333333333,0.235,NA,NA,NA,12.3802,NA,NA,NA,NA,NA,NA,NA,NA,2.11,NA,NA,373,1,0,0,45.967892,5.608018,1244.983,1,0,0,1,1,0,0,0,0,NA,22.14897606,0.896639426,24.7022107412885,NA,1.049328161,2.7,0,NA,840,0,2490.1,0,100,4.8,1.2,13,9,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.84673748026557,"Flowing"
"230","ME01","4","Flowing","perennial","flowing",2.90902812390563,0.0622306061197665,NA,NA,27.38,NA,NA,17.4174,13.7,NA,10,10,74,5,1,0,NA,9.99,8.26,461,1,0,0,45.967892,5.608018,1244.983,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.90902812390563,"Flowing"
"231","ME01","4","Riparian","perennial","flowing",4.61015700359013,NA,14.8866666666667,0.198333333333333,NA,NA,NA,17.5126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,45.967892,5.608018,1244.983,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.90902812390563,"Flowing"
"232","ME01","5","Flowing","perennial","flowing",0.239353526428829,0.0366277375927822,NA,NA,13.15,NA,NA,14.63675,10.5,0.1312,20,10,64,4,2,0,0.82,9.89,8.45,413,1,0,0,45.967892,5.608018,1244.983,1,0,0,1,1,0,0,0,0,NA,0.325392625,0.103145114,3.15470711487119,56,2.828071813,2.3,0,0.014,840,0,2490.1,0,100,3.5,0.8,13,9,0,0,NA,0,0,NA,8.19,100,0.508,512.5,1943,1,19,0.239353526428829,"Flowing"
